earnings_30mo,enrolled,offer,age2225,age2629,age3035,age3644,age4554,married,hsorged,prior_employment_status,black,hispanic,male,afdc,class_tr,ojt_jsa
10158,1,1,0,0,0,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
33499,1,1,0,0,1,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
4890,0,1,0,0,1,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,1,0,1
11384,0,1,1,0,0,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,1,0,0,1,0,0
42751,0,0,0,1,0,0,0,Married,Diploma/GED,Unknown,0,1,1,0,0,0
0,1,1,0,0,0,0,1,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,1,0
8152,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
48184,1,1,0,0,1,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
6027,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,1,0
7888,0,1,1,0,0,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
19427,0,1,0,0,0,1,0,Married,No diploma/GED,Worked less than 13 weeks in prior year,1,0,1,0,0,1
14205,0,1,0,1,0,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
24531,1,1,0,0,1,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,1,0,1,0
19808,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,0,0,1
39652,0,1,0,0,1,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
1080,0,1,0,0,0,0,1,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
12007,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,1,0
32708,0,0,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
36697,1,1,0,0,1,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,1,0,1,0
32959,1,1,1,0,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,1,0
36168,0,1,0,0,1,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
10769,0,0,0,0,0,1,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,0,0,0
38503,1,1,0,0,1,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,1,0
0,0,1,0,0,0,0,0,Unknown,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,0
41580,0,0,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
39566,0,1,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,1,0,0,0
29973,0,0,0,0,1,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,1,1,0
0,0,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,0,1
28825,0,0,0,0,1,0,0,Married,Diploma/GED,Unknown,0,0,0,0,1,0
28076,0,0,0,0,0,1,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
21844,1,1,0,0,1,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
49866,0,1,1,0,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
8502,1,1,0,0,1,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,1,0,0,0
23329,0,1,1,0,0,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
0,0,0,1,0,0,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
39297,0,1,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
3138,1,1,0,0,0,1,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
12040,0,0,0,0,0,1,0,Not married,Diploma/GED,Unknown,0,0,1,0,1,0
35178,0,0,0,0,1,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
0,0,1,1,0,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
22735,1,1,0,0,1,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,1,0,1
7552,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
26031,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
132,1,1,0,0,0,1,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,1,0
60,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
0,0,0,0,1,0,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,1,0,1,0
24370,0,1,0,0,1,0,0,Married,Diploma/GED,Unknown,0,0,1,0,0,0
27053,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
1629,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,1,0,1
60,0,1,0,0,0,0,1,Married,Diploma/GED,Unknown,0,0,1,0,0,0
53058,1,1,0,0,1,0,0,Unknown,Diploma/GED,Unknown,0,1,0,1,0,0
6590,0,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,1,0
23718,0,0,0,0,1,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
303,0,0,1,0,0,0,0,Not married,Unknown,Worked 13 weeks or more in prior year,0,0,1,0,0,0
47499,1,1,1,0,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,1,1,0,0,1
13032,0,1,0,0,0,0,1,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
23802,1,1,1,0,0,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,0,1
6816,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
31140,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,1,0
3222,0,0,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,1,0,1,0
39460,1,1,1,0,0,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,1,0,1
15431,1,1,0,0,0,0,0,Not married,No diploma/GED,Unknown,1,0,0,0,1,0
45822,0,1,0,0,1,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
26064,1,1,0,0,0,1,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
23538,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,0,0
31979,0,1,0,0,0,0,1,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,0,1,0
22094,1,1,0,0,0,0,1,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,1,0
322,0,1,0,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
30586,1,1,0,0,1,0,0,Unknown,Unknown,Worked 13 weeks or more in prior year,1,0,0,0,0,0
96,0,1,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,1,0,1,1,0
16800,0,1,0,0,0,1,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,1,1,0,0,1
4420,1,1,0,1,0,0,0,Not married,Diploma/GED,Unknown,1,0,0,1,0,1
0,1,1,1,0,0,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,1,0,0,1,1,0
10132,0,1,1,0,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
20401,0,1,1,0,0,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,0,1
48938,1,1,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
13852,0,0,0,0,0,1,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,0
12309,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
47165,1,1,0,1,0,0,0,Unknown,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
5116,0,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
6615,1,1,0,0,0,0,1,Married,Diploma/GED,Unknown,0,0,1,0,0,1
118421,1,1,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
12503,0,0,0,0,0,0,0,Unknown,Unknown,Worked less than 13 weeks in prior year,1,0,0,0,1,0
750,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,0,0
2896,1,1,0,0,1,0,0,Unknown,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
25458,0,0,0,0,0,1,0,Married,Diploma/GED,Unknown,1,0,1,0,0,1
23733,0,0,0,0,0,0,1,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
34964,1,1,0,0,0,1,0,Not married,Unknown,Worked 13 weeks or more in prior year,0,0,0,0,0,1
51931,1,1,0,0,0,0,1,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
37488,0,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
4667,0,0,0,0,0,1,0,Unknown,No diploma/GED,Worked less than 13 weeks in prior year,0,1,0,1,0,0
8151,1,1,1,0,0,0,0,Not married,No diploma/GED,Unknown,1,0,0,1,0,1
0,1,1,0,1,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
27781,0,0,0,0,0,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
34493,0,0,0,0,1,0,0,Unknown,Diploma/GED,Worked less than 13 weeks in prior year,0,1,0,1,0,1
2184,0,0,1,0,0,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,1,1,0,1
0,0,0,1,0,0,0,0,Unknown,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,0,0
26078,0,0,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
53826,1,1,1,0,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
10231,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,1,0
1011,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,1,0,0,1,0
20385,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,0,0
3810,1,1,1,0,0,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
11097,1,1,0,1,0,0,0,Unknown,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
21767,0,1,0,0,0,1,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
10185,1,1,0,0,1,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,1,0
0,1,1,0,0,1,0,0,Not married,Diploma/GED,Unknown,0,0,0,0,0,1
11943,0,0,0,0,1,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,0,1,0
41097,1,1,0,1,0,0,0,Married,No diploma/GED,Unknown,0,0,1,0,0,0
6266,0,1,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,1,1,0,0,1
2007,0,1,1,0,0,0,0,Married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
26085,0,1,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
51996,1,1,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
18522,1,1,0,1,0,0,0,Not married,Diploma/GED,Unknown,0,1,1,0,1,0
23994,0,0,0,0,0,1,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
38681,1,1,0,0,0,0,1,Married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,1,0
16958,1,1,1,0,0,0,0,Unknown,No diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,0
24350,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,1,0,0,0
45046,1,1,1,0,0,0,0,Not married,Diploma/GED,Unknown,0,0,0,1,0,1
25236,1,1,0,0,0,1,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,0
1292,0,1,0,0,0,0,1,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,0
0,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,0,0,0
20846,0,1,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
15586,0,1,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
4741,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,0,1
420,0,1,0,1,0,0,0,Not married,No diploma/GED,Unknown,1,0,0,1,0,0
13780,0,0,1,0,0,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
9285,0,1,0,0,0,1,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,0
22443,0,0,0,0,1,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,0,1
13498,0,0,0,0,0,1,0,Not married,Diploma/GED,Unknown,1,0,0,0,1,0
18293,1,1,0,0,0,1,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,0,0
32415,0,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,1,0,1
1126,0,0,1,0,0,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,0
12579,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,1,1,0
9635,1,1,0,0,0,1,0,Not married,No diploma/GED,Unknown,0,0,0,0,0,1
32260,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
18180,1,1,1,0,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,1,0
0,0,0,0,0,0,1,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,1,0
0,0,1,0,1,0,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
31485,1,1,0,1,0,0,0,Not married,Diploma/GED,Unknown,0,0,0,1,0,1
44049,1,1,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
18594,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
12792,0,0,0,0,0,0,1,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
22777,0,0,0,0,0,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
11925,0,0,0,0,1,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,0,1
8262,0,0,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,1,1,0
33864,1,1,0,0,0,1,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,0,1,0
0,0,0,0,0,0,0,1,Unknown,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,0
0,1,0,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,1,0
1209,0,1,0,1,0,0,0,Not married,No diploma/GED,Unknown,0,1,1,0,0,1
0,0,0,0,0,0,0,1,Not married,Unknown,Worked less than 13 weeks in prior year,0,0,1,0,0,1
19714,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,1,1,0,1,0
11516,0,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,1,0,0,1,0
0,0,0,0,0,1,0,0,Unknown,Unknown,Unknown,0,1,0,0,0,0
4497,1,1,0,0,0,1,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
16803,0,0,0,1,0,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,1,0,0,1,1,0
27190,0,0,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
21020,0,1,1,0,0,0,0,Not married,Diploma/GED,Unknown,1,0,0,1,0,1
3150,0,0,1,0,0,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,0,1
5445,0,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,0,1
12490,1,1,0,0,0,1,0,Not married,No diploma/GED,Unknown,0,0,1,0,0,1
0,1,1,0,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,1,0,0,0,0
24958,0,0,0,1,0,0,0,Unknown,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,1,1,0
39984,0,0,0,0,1,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,1,0
312,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,1,0
4681,0,0,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
171,0,1,1,0,0,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
11883,1,1,0,1,0,0,0,Married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
3966,1,1,0,0,0,0,1,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
15919,1,1,0,1,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
12128,1,1,0,1,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
3003,0,0,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
14500,0,1,1,0,0,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
30896,1,1,0,0,1,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,1,1,0,0,1
0,0,0,0,1,0,0,0,Unknown,Unknown,Worked less than 13 weeks in prior year,1,0,0,1,1,0
20763,0,1,0,0,1,0,0,Married,No diploma/GED,Unknown,0,0,0,0,1,0
0,0,0,0,0,0,1,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,1,0,1,0,0
70461,1,1,1,0,0,0,0,Married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,1,1,0,0
15798,1,1,0,0,1,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,0,1
23069,1,1,0,0,0,1,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
29361,1,1,0,0,1,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,1,1,0,0,0
120,0,1,0,1,0,0,0,Not married,No diploma/GED,Unknown,1,0,0,1,1,0
2719,0,0,0,1,0,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
35800,1,1,0,0,1,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
30759,1,1,0,0,0,1,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,1,0
105,0,0,0,0,0,0,0,Married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,1,0
1903,0,0,1,0,0,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
22110,0,0,1,0,0,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
23279,1,1,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,1,1,0
0,0,0,0,0,0,1,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
19127,1,1,0,0,1,0,0,Unknown,Unknown,Unknown,0,1,0,0,1,0
16511,1,1,0,0,0,1,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
9425,0,0,0,0,0,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,1,0
8589,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
3412,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,1,1,0
3470,1,1,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,1,0,1,0,0
0,0,1,0,0,0,1,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,1,0
18201,0,0,0,1,0,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
2674,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,1,0,0,1,0
0,0,0,0,0,1,0,0,Unknown,Unknown,Worked less than 13 weeks in prior year,1,0,0,0,1,0
48756,0,0,0,1,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
37650,0,0,0,1,0,0,0,Married,Diploma/GED,Unknown,0,0,1,0,0,0
240,0,0,0,0,1,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,1,0,0,1,1,0
0,0,1,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,0,0,1
47189,0,0,0,0,0,0,1,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
0,1,1,0,0,1,0,0,Unknown,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,1,0,0
18795,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
12352,0,0,1,0,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,1,1,0,0,0
20661,0,1,0,0,0,0,1,Married,Diploma/GED,Unknown,0,0,0,0,0,0
10464,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,1,0,0
0,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
22974,1,1,0,0,0,0,1,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
32094,1,1,1,0,0,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,1,0,0,0,0
37869,1,1,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
59821,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
27156,0,0,0,0,1,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
20534,0,0,0,0,1,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,1,0,1,0
13139,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,1,1,0
6093,0,0,0,0,1,0,0,Not married,No diploma/GED,Unknown,0,0,0,0,1,0
30408,0,0,0,0,1,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,1,1,0,0,1
36339,0,0,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
10068,0,1,0,0,0,0,1,Unknown,Unknown,Worked 13 weeks or more in prior year,1,0,0,0,0,1
41542,0,1,0,0,0,1,0,Not married,Unknown,Worked 13 weeks or more in prior year,0,0,0,0,0,0
11346,0,0,1,0,0,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
17043,1,1,1,0,0,0,0,Married,No diploma/GED,Unknown,0,0,1,0,0,1
0,0,1,0,0,0,1,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,0
5913,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
36,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
42433,0,0,0,0,1,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
8904,1,1,0,0,1,0,0,Married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,0
1318,0,0,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
9919,0,0,0,0,0,1,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,0
49263,1,1,1,0,0,0,0,Married,No diploma/GED,Unknown,0,0,1,1,0,0
14580,0,0,1,0,0,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,0,1
7452,0,0,0,1,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
21819,1,1,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,1,1,0
483,0,1,0,0,1,0,0,Not married,No diploma/GED,Unknown,1,0,0,1,0,0
21509,0,1,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
13581,1,1,1,0,0,0,0,Not married,Unknown,Worked less than 13 weeks in prior year,1,0,1,0,0,0
21570,1,1,0,0,0,0,1,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,0
1926,0,0,0,0,1,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,1,1,0,0,1
0,1,1,0,0,1,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,0
10582,0,0,1,0,0,0,0,Unknown,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,1,0
2196,0,1,0,0,0,0,1,Unknown,Diploma/GED,Worked less than 13 weeks in prior year,0,1,1,0,0,1
58440,1,1,0,1,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
34430,0,0,0,0,1,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
147,0,1,1,0,0,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
22238,0,0,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,1,0,0,1,0
12378,1,1,0,0,0,1,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,0
11538,0,0,0,0,0,1,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,0,0
4962,0,0,1,0,0,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,1,0
29590,1,1,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
